Exchange Date,Nasdaq,DJI,CSI300,SSEC,FTSE100,FTSE250,CAC40,DAX,year,month
2008-07-08,11384.21,2294.44,423.156935370975,410.48573845077,10714.0944091061,16700.0137852261,6700.32282329342,9879.66213251426,2008,7
2008-07-09,11147.44,2234.89,439.535554972448,425.747980990699,10965.1192766067,17162.0099545896,6831.09809847626,10052.9845107669,2008,7
2008-07-10,11229.02,2257.85,434.577658268546,420.215408896944,10692.4811137919,16849.0883202152,6679.12556230763,9951.85857469812,2008,7
2008-07-11,11100.54,2239.08,432.177055896984,418.003219198126,10471.0541503314,16595.4944377003,6536.44695943255,9808.40041444173,2008,7
2008-07-14,11055.19,2212.87,434.757848909408,420.496427997488,10569.0329012961,16840.8773678964,6587.88823332964,9860.2916620283,2008,7
2008-07-15,10962.54,2215.71,418.257905616397,407.477972760992,10372.8640192539,16605.0942639391,6464.53471713733,9680.84429021683,2008,7
2008-07-16,11239.28,2284.85,403.123862101368,397.290626651788,10295.4745342608,16819.6010234268,6507.14410038134,9739.66360227219,2008,7
2008-07-17,11446.66,2312.3,398.496950504339,393.616291344124,10579.9459621735,17451.6961873311,6702.81372922218,9946.81829717041,2008,7
2008-07-18,11496.57,2282.78,413.024190590755,407.582407909986,10742.427269821,17912.2442455243,6812.80998938312,10114.0127085743,2008,7
2008-07-21,11467.34,2279.53,426.277785913019,419.009811099722,10824.9173760641,18118.1572358538,6892.65518724413,10234.0591599101,2008,7
2008-07-22,11602.5,2303.96,425.840467952853,417.245792529174,10677.9003105343,17880.722987499,6829.74794425416,10168.7053141621,2008,7
2008-07-23,11632.38,2325.88,422.217015668473,415.558500512521,10887.1509049503,18358.3043669344,6915.99604687279,10253.172698323,2008,7
2008-07-24,11349.28,2280.11,436.02630191553,426.204088805577,10650.6048026695,17890.201998133,6815.4586494451,10095.7740297197,2008,7
2008-07-25,11370.69,2310.53,431.094455852157,420.226019360517,10654.1929576624,17650.9683711858,6876.08784441863,10111.392126677,2008,7
2008-07-28,11131.08,2264.22,433.189612289687,424.727432333578,10593.4197407777,17381.3160518445,6808.87076457995,9999.92127471977,2008,7
2008-07-29,11397.56,2319.62,425.708383391449,417.603510416971,10528.9588281869,17282.9968329375,6734.77054495572,9974.43571517645,2008,7
2008-07-30,11583.69,2329.72,422.620366300368,415.629010989012,10742.1426023543,17609.9441163648,6854.33248703292,10062.3354776406,2008,7
2008-07-31,11378.02,2325.55,410.658761528327,406.341238471674,10734.4890510949,17567.3000634719,6852.03500616194,10108.0448652949,2008,7
2008-08-01,11326.32,2310.96,415.198479976614,409.502630809704,10576.4991704195,17460.4961681283,6714.82155919751,9955.42481829075,2008,8
2008-08-04,11284.15,2285.56,404.750784499744,400.166386922571,10434.4636868221,17234.6088218566,6667.1287282922,9889.89954053424,2008,8
2008-08-05,11615.77,2349.83,394.322246535375,392.523121808898,10658.0495144303,17733.942982199,6779.52086553324,10075.2704791345,2008,8
2008-08-06,11656.07,2378.37,397.43187991005,397.092374638592,10684.2136013087,17783.5163979123,6855.71395545967,10112.3372119905,2008,8
2008-08-07,11431.43,2355.73,396.438751420826,397.478505435574,10646.6529311149,17665.8373503343,6829.21709820743,10025.2642868086,2008,8
2008-08-08,11734.32,2414.1,377.92941519615,380.008604345924,10539.6593767401,17668.3819435111,6740.06662265172,9845.82257967712,2008,8
2008-08-11,11782.35,2439.95,358.281951817069,360.216123198974,10587.0283694718,17927.4620307575,6764.17372123523,9851.00453082148,2008,8
2008-08-12,11642.47,2430.61,356.01057476622,357.910391237219,10496.6430224178,17621.5908659864,6741.08221814438,9825.40392964238,2008,8
2008-08-13,11532.96,2428.62,356.522094210296,356.759078314132,10185.1166442351,17028.3011813967,6571.00856639703,9584.49989553173,2008,8
2008-08-14,11615.93,2453.67,356.067322404371,355.130346083789,10274.2631805185,17071.373838937,6546.00509357971,9538.92738687514,2008,8
2008-08-15,11659.9,2452.52,356.301768687679,356.737753839436,10181.3685232194,17162.2554875317,6541.45675131824,9467.88478768561,2008,8
2008-08-18,11479.39,2416.98,336.71523178808,337.656356888146,10161.2506292298,17010.7015679475,6537.60470242467,9453.16678912562,2008,8
2008-08-19,11348.55,2384.36,342.372802285915,341.78922354725,9936.24054533572,16561.0607899898,6406.89369630474,9289.82506986856,2008,8
2008-08-20,11417.43,2389.08,369.524115192717,368.115134362325,10000.130312564,16563.3412141408,6436.20361770819,9313.75584155204,2008,8
2008-08-21,11430.21,2380.38,357.113695807824,355.32182883528,10091.6863983162,16798.3801255309,6416.45922458897,9296.82352765813,2008,8
2008-08-22,11628.06,2414.71,351.91150002195,351.955106161928,10196.8032893153,17007.2602003963,6508.67488056325,9381.02915292344,2008,8
2008-08-26,11412.87,2361.97,340.503848232149,343.213237334423,10062.6310561748,16800.1692234117,6399.49314426347,9288.23391538735,2008,8
2008-08-27,11502.51,2382.46,340.104139242359,342.569401784409,10142.463994129,16763.7647922209,6437.15316110987,9304.52638551555,2008,8
2008-08-28,11715.18,2411.64,342.090887788875,344.181922029231,10240.511189118,16951.2944273804,6557.92862182501,9437.52939793037,2008,8
2008-08-29,11543.55,2367.52,349.236295668936,350.072865862563,10264.805506993,17085.2272727273,6576.87398212949,9422.8032337104,2008,8
2008-09-02,11516.92,2349.24,334.491181851445,337.342261251372,10016.0379207727,17006.6468271647,6588.4837576567,9461.59317211951,2008,9
2008-09-03,11532.88,2333.73,328.218153122213,332.705724181267,9758.64577603493,16625.5301027379,6442.96828593368,9370.05056285587,2008,9
2008-09-04,11188.23,2259.04,329.331577792407,333.174017994294,9429.7873837117,16091.359935283,6132.81561698488,8947.8056426332,2008,9
2008-09-05,11220.96,2255.88,319.1125661337,321.891496886967,9253.42985786173,15832.6123421912,5987.35947041032,8741.99623352166,2008,9
2008-09-08,11510.74,2269.76,311.035410785589,313.5077301116,9571.83781788784,16292.0086469006,6130.97710160895,8848.21516859486,2008,9
2008-09-09,11230.73,2209.81,312.827393574239,313.797546101988,9539.56314955082,16096.8821560684,6068.66819325476,8810.97164504003,2008,9
2008-09-10,11268.92,2228.7,313.421468265574,314.53041825095,9390.86152284621,15692.5257686856,5990.71393608837,8685.15488427381,2008,9
2008-09-11,11433.71,2258.22,302.579655967992,303.580648929646,9357.70841397755,15615.5294366049,5961.01345379553,8668.36885004418,2008,9
2008-09-12,11421.99,2261.27,303.911949685536,304.179172151529,9720.2921437031,16108.6566414241,6164.06550100302,8870.36378380688,2008,9
2008-09-16,11059.02,2207.9,292.108482990217,290.062198861147,8973.626883794,15015.1417755874,5770.96305081397,8422.16951162694,2008,9
2008-09-17,10609.66,2098.85,282.161035541905,282.148164399591,8910.5024487575,15073.0455287503,5721.39025960094,8383.00793821067,2008,9
2008-09-18,11019.69,2199.1,277.434884401521,277.412496341819,8861.10909355025,15137.9830040674,5674.35125448028,8406.33691756272,2008,9
2008-09-19,11388.44,2273.9,303.330602092325,303.620016094812,9727.71062271062,16451.7948717949,6255.50718139349,8952.557964621,2008,9
2008-09-22,11015.69,2178.98,323.194741311159,327.410476385677,9713.32640795427,16236.9407138087,6244.00881122398,9029.65656924057,2008,9
2008-09-23,10854.17,2153.33,311.753530845347,323.209619167865,9506.40408676981,15648.5155845117,6061.93990511335,8886.15064722077,2008,9
2008-09-24,10825.17,2155.68,313.463133674322,324.888397109903,9407.49561524972,15521.7575925413,6011.71795096577,8843.79474591624,2008,9
2008-09-25,11022.06,2186.57,326.050208223356,336.89673881166,9552.64318800088,15503.7313432836,6179.9985379048,9025.55742378826,2008,9
2008-09-26,11143.13,2183.34,327.871432537885,335.196621414271,9385.72350825416,15262.2705893203,6083.96656534952,8860.62076221648,2008,9
2008-10-06,9955.5,1862.96,311.094613158741,317.677198725631,7999.42477644721,13029.3189701755,5006.71702185056,7265.99676288105,2008,10
2008-10-07,9447.11,1754.88,308.584512417073,316.714466036518,8046.72292988066,12984.5014065804,5082.13731310768,7253.23402053436,2008,10
2008-10-08,9258.1,1740.33,296.910510633926,307.088403223202,7545.16708712031,12442.3229775029,4765.9084404345,6833.05848200292,2008,10
2008-10-09,8579.19,1645.12,292.574122408281,304.199976538901,7362.81554558021,12253.8872484596,4680.69774714145,6644.36921319902,2008,10
2008-10-10,8451.19,1649.51,279.019679566902,292.716658131538,6700.62370062369,11550.9185099349,4260.31384120172,6094.83637339057,2008,10
2008-10-13,9387.61,1844.25,290.509327675762,303.397176091886,7404.84970776509,12229.2478430281,4799.66837913506,6880.38544130038,2008,10
2008-10-14,9310.99,1779.01,283.224120514734,295.331517999619,7649.42118548177,12349.9869440334,4942.74699976842,7082.30374194602,2008,10
2008-10-15,8577.91,1628.33,280.257660269079,292.015020422504,7006.71544380326,11519.5108546304,4550.93278057446,6543.77204081082,2008,10
2008-10-16,8979.26,1717.71,266.478809342622,279.509014810045,6687.20018010843,10984.3790589336,4289.6056961001,6233.89880791842,2008,10
2008-10-17,8852.22,1711.29,268.256072578284,282.506731050628,7022.86790887407,10909.1679054171,4464.41786882608,6410.32069501796,2008,10
2008-10-20,9265.43,1770.03,277.730547339444,289.045304126278,7360.56304138594,10998.642238416,4601.01933263064,6450.89458446184,2008,10
2008-10-21,9033.66,1696.68,275.320992170922,286.607009585131,7056.4888807327,10749.0866018251,4537.84584851214,6247.02625771997,2008,10
2008-10-22,8519.21,1615.75,268.245372741239,277.390006584241,6582.96950345365,10153.4927668448,4238.81556118188,5874.7317148402,2008,10
2008-10-23,8691.25,1603.91,268.423208590573,274.389355414461,6671.72071616264,10002.5297449038,4297.48708496664,5866.5403286519,2008,10
2008-10-24,8378.95,1552.03,260.34574468085,268.824672667757,6183.49734084902,9225.12021910131,4031.18886238278,5421.97735620434,2008,10
2008-10-27,8175.77,1505.9,241.494351849149,251.517995271315,5984.23398934435,8836.21988536634,3823.76773292776,5403.57525742351,2008,10
2008-10-28,9065.12,1649.47,249.46183094472,259.113922199473,6252.79485301142,9076.12192247665,3959.97965929317,6132.02390033055,2008,10
2008-10-29,8990.96,1657.21,242.394825317936,251.397748867125,6965.0315208826,9832.39755713162,4409.75894245722,6232.10212545358,2008,10
2008-10-30,9180.69,1698.52,248.26791459491,257.912693770108,7053.29849127306,10228.7414127469,4398.15185266446,6284.34624369217,2008,10
2008-10-31,9325.01,1720.95,243.260710630209,252.783447872496,7033.56632120189,10094.882300956,4439.01724906116,6349.65310928647,2008,10
2008-11-03,9319.83,1726.33,241.841370131484,251.528234829537,7036.85285779898,10204.9475001188,4459.68802143906,6354.40157759015,2008,11
2008-11-04,9625.28,1780.12,238.140096264978,249.689552762864,7430.57112655756,10856.6898363176,4810.2405713243,6878.35900643781,2008,11
2008-11-05,9139.27,1681.64,247.710963357839,257.843794850766,7216.14691173192,10762.6859490969,4685.45713545715,6691.10334110337,2008,11
2008-11-06,8695.79,1608.7,241.821086730281,251.780484587309,6667.09840516839,10176.0556786617,4301.81610363221,6113.24612649225,2008,11
2008-11-07,8943.81,1647.4,245.817449271116,256.056406124093,6841.20117860948,10321.5785844147,4418.24804503427,6289.58964823354,2008,11
2008-11-10,8870.54,1616.74,263.949280670397,274.663922177619,6875.43128346838,10392.2689023153,4463.19447980853,6398.03686917554,2008,11
2008-11-11,8693.96,1580.9,261.181309014134,270.307753210955,6532.26377074649,9851.42514343727,4176.20257600982,5960.09563029629,2008,11
2008-11-12,8282.66,1499.21,263.844869748576,272.233530040562,6244.15080253827,9333.60209033223,4032.41935684984,5761.6678512201,2008,11
2008-11-13,8835.25,1596.7,274.458064232679,282.297643630186,6196.71229619062,9150.94900491968,4194.08882161276,5964.4405675142,2008,11
2008-11-14,8497.31,1516.85,284.842898176916,291.112902280322,6244.0553457635,9039.06065612459,4157.4712643678,5949.52633573322,2008,11
2008-11-17,8273.58,1482.05,291.104519153299,297.441587929393,6198.67390717352,8966.17263208428,4024.01487176892,5763.15190449693,2008,11
2008-11-18,8424.75,1483.27,269.614003722213,278.789255411129,6298.90442122908,8869.36869518364,4060.68178662931,5779.75086138352,2008,11
2008-11-19,7997.28,1386.42,285.989164653343,295.405813017059,5993.29702555509,8538.18301514154,3866.67751912747,5452.22204134789,2008,11
2008-11-20,7552.29,1316.12,282.766754462978,290.278021656423,5706.73912403168,8215.78156755322,3712.71612935374,5257.11296028702,2008,11
2008-11-21,8046.42,1384.35,281.212116775496,288.335480659423,5629.86345836,8176.8043002427,3624.04407325419,5191.44948681829,2008,11
2008-11-24,8443.39,1472.02,269.255520227403,277.96158185468,6293.79404410091,8774.03955444417,4095.8461915891,5880.57639417926,2008,11
2008-11-25,8479.47,1464.73,268.879214306654,276.856493696862,6449.55546965597,9018.92539621183,4190.73733140088,5954.56147910219,2008,11
2008-11-26,8726.61,1532.1,269.982572273805,277.94792185349,6373.94667771791,8950.03913984436,4085.91131734984,5878.44805362207,2008,11
2008-11-28,8829.04,1535.57,268.105019486037,274.145984118146,6600.49257292387,9379.38890171629,4141.98118596947,5927.86685455309,2008,11
2008-12-01,8149.09,1398.07,270.794718340547,275.212079834984,6050.64666398773,8677.33773868524,3889.03898596101,5548.41682658316,2008,12
2008-12-02,8419.09,1449.8,271.658622394092,274.712586863606,6145.0843617719,8734.8566147976,4007.95769455674,5760.798820329,2008,12
2008-12-03,8591.69,1492.38,284.040962383266,285.895033892881,6159.01336681192,8638.8597592497,4026.10199229526,5806.8223716832,2008,12
2008-12-04,8376.24,1445.56,288.145080430707,290.84441344435203,6106.79084775595,8509.56292167792,4036.77738191011,5828.48714707119,2008,12
2008-12-05,8635.42,1509.31,292.846752491089,293.644046839769,5977.72397809302,8393.04114199671,3804.9280529734,5579.35820705465,2008,12
2008-12-08,8934.18,1571.74,304.643885415151,304.023993020211,6408.33966706904,8865.39693894277,4200.9210390148,6100.43464762496,2008,12
2008-12-09,8691.33,1547.34,296.936854357631,296.484795576895,6456.22669869293,9065.04472377362,4258.13782328562,6170.81358864774,2008,12
2008-12-10,8761.42,1565.48,305.418560606061,302.901660839162,6457.41660752307,9262.43494203928,4321.40718952548,6253.58565218524,2008,12
2008-12-11,8565.09,1507.88,298.678644928699,296.539488856129,6593.98100847405,9496.34893923912,4416.00438110249,6367.5584703541,2008,12
2008-12-12,8629.68,1540.72,286.521484945922,285.62043262204,6401.67207573694,9232.28093265332,4297.23332843024,6235.86911463833,2008,12
2008-12-15,8564.53,1508.34,288.410338785048,286.853679906543,6548.52191485129,9499.07380474888,4367.86683851154,6382.23599418654,2008,12
2008-12-16,8924.14,1589.89,291.38177886863,288.54108228144,6723.48260259011,9753.54969574038,4584.19331190435,6668.23154570574,2008,12
2008-12-17,8824.34,1579.31,292.819312362839,289.220043891735,6706.77006591701,9783.12524234197,4668.66359447005,6780.50115207375,2008,12
2008-12-18,8604.99,1552.37,299.249645161762,294.946518195519,6507.28013102735,9604.01797118002,4595.39913041008,6758.3619881213,2008,12
2008-12-19,8579.11,1564.32,299.841320864991,294.924459380479,6398.21199367184,9380.46625473868,4489.14556081268,6535.90314500416,2008,12
2008-12-22,8519.77,1532.35,294.489709531455,290.140855349584,6303.64348445291,9244.45169712797,4393.60901207373,6467.69651172518,2008,12
2008-12-23,8419.49,1521.54,280.221232476636,277.0480432243,6286.90025998581,9288.73197825572,4367.88461806962,6463.53824888654,2008,12
2008-12-29,8483.93,1510.32,270.977106374275,270.352243341563,6259.2018316717,9202.64317180618,4375.50837863902,6575.53353552013,2008,12
2008-12-30,8668.39,1550.7,268.458159455305,268.381287063475,6340.83954038914,9312.25821352269,4526.19657277921,6767.49486479644,2008,12
2009-01-05,8952.89,1628.03,275.689458272327,275.361054172766,6731.20112881415,9914.11899582573,4570.82222343146,6780.20079447135,2009,1
2009-01-06,9015.1,1652.38,284.200555880633,283.374049151551,6923.55452076059,10266.8726306678,4587.25484899238,6789.00805013777,2009,1
2009-01-07,8769.7,1599.06,282.633473832103,281.584709050462,6811.2939540928,10218.5049186273,4561.37791894435,6730.74144253447,2009,1
2009-01-08,8742.46,1617.01,276.264413227977,274.828943517705,6867.52332174869,10200.9785988659,4562.62695580564,6697.65303321437,2009,1
2009-01-09,8599.18,1571.59,280.667885881493,278.69217264082,6747.98252533221,10093.2589041927,4433.56041977398,6428.14528157374,2009,1
2009-01-12,8473.97,1538.79,280.958280916298,277.982943740674,6563.15243179121,9913.98279952549,4340.08075514079,6310.15856886916,2009,1
2009-01-13,8448.56,1546.46,274.532857289182,272.65726284368,6378.72284894006,9493.50404547169,4219.63159422585,6118.46515187503,2009,1
2009-01-14,8200.14,1489.64,286.084424610431,282.225327383129,6092.45118041388,9273.66656951327,4016.74080703324,5820.26006159353,2009,1
2009-01-15,8212.49,1511.84,285.95497564472,280.883811418457,6039.93785815832,9094.06281602205,3940.49560688167,5704.12216551796,2009,1
2009-01-16,8281.22,1529.33,291.098889847738,285.866108909008,6113.99254006397,9213.75812705478,4013.18327546528,5808.46337018267,2009,1
2009-01-20,7949.09,1440.86,296.067423943395,291.523325000366,5687.47654197421,8538.10973490691,3769.78788113095,5463.86504806825,2009,1
2009-01-21,8228.1,1507.07,295.606211252779,290.240963855422,5675.29635428315,8610.35003354953,3788.57262070854,5556.11333498494,2009,1
2009-01-22,8122.8,1465.49,299.042123738483,293.250109697237,5615.61807095343,8546.46618625277,3725.90822924512,5478.48554883276,2009,1
2009-01-23,8077.56,1477.29,297.210492455258,291.065767926074,5596.87042510288,8408.3225147087,3700.75855977554,5428.04073362081,2009,1
2009-02-02,7936.83,1494.43,300.432744267563,293.805024098146,5821.40817724989,8640.33234353587,3764.82454675113,5487.86410885683,2009,2
2009-02-03,8078.36,1516.3,308.324683109402,301.292124153862,6023.48959312671,8867.56729392369,3887.82573555293,5703.17164422314,2009,2
2009-02-04,7956.66,1515.05,317.02846272042,308.443550157312,6109.45762418008,9133.71572225272,3936.92433999539,5763.38609949459,2009,2
2009-02-05,8063.07,1546.24,314.676468436837,306.929705215419,6181.47135778286,9342.0110212971,3919.63338403916,5765.75183116234,2009,2
2009-02-06,8280.59,1591.71,327.384471304399,319.183909391554,6352.39702203868,9711.92812634133,4038.05570641632,6005.93529366126,2009,2
2009-02-09,8270.87,1591.56,335.810036261552,325.288630249153,6420.93102985676,9926.93070192438,4078.14491999481,6071.05502796931,2009,2
2009-02-10,7888.88,1524.73,340.961445465336,331.935493325127,6114.06513031869,9426.56875834447,3895.88196602913,5810.82579929583,2009,2
2009-02-11,7939.53,1530.5,341.148802903472,330.85816308611,6089.30625862864,9342.32627703638,3904.2669795871,5841.58403074185,2009,2
2009-02-12,7932.76,1541.71,339.211793108493,328.932767576266,5992.41365542025,9271.71092034338,3812.45980914164,5668.59582786736,2009,2
2009-02-13,7850.41,1534.36,350.781524154873,339.336764533864,6026.71289037216,9388.17843117513,3855.27263374487,5675.65586419755,2009,2
2009-02-17,7552.6,1470.66,348.956623509618,339.322800087777,5745.39628284555,8923.60606707969,3619.32755126448,5307.83852167019,2009,2
2009-02-18,7555.63,1467.97,332.832636228026,323.18318757495,5696.53672268189,8879.65253490287,3603.21699012087,5271.7516674189,2009,2
2009-02-19,7465.95,1442.82,336.280798267689,325.850793000527,5739.87258599019,8881.64209804596,3637.30753646678,5337.33032820098,2009,2
2009-02-20,7365.67,1441.23,342.902277414543,330.785027864321,5614.99812306893,8675.49305535504,3531.68896535786,5154.79828458438,2009,2
2009-02-23,7114.78,1387.72,352.641503913393,337.323824153317,5578.18113338741,8574.77691505388,3466.0305198023,5001.65177947474,2009,2
2009-02-24,7350.94,1441.83,336.685145097121,321.883629768312,5524.66705269252,8549.14591777647,3476.85137633524,5001.7332580115,2009,2
2009-02-25,7270.89,1425.43,337.031549386417,322.744811244862,5464.04133897392,8577.48218392438,3426.96672045947,4887.36546501136,2009,2
2009-02-26,7182.08,1391.47,320.385161129883,310.301341408112,5599.77118341079,8757.59742581336,3494.16332505887,5018.92941251351,2009,2
2009-02-27,7062.93,1377.84,312.959865487242,304.532787484464,5480.48250007154,8655.72503791889,3423.50422478116,4869.2534742016,2009,2
2009-03-02,6763.29,1322.85,316.295917472748,305.889564277155,5093.53094050715,8232.71756690317,3248.26353935977,4668.39893295752,2009,3
2009-03-03,6726.02,1321.01,313.120898074927,302.7832429509,4936.94035620406,8224.36356991244,3209.79820571456,4637.39853743119,2009,3
2009-03-04,6875.84,1353.74,333.929886602758,321.210398643908,5163.60984038409,8616.01540923702,3380.73156863984,4916.21706993493,2009,3
2009-03-05,6594.44,1299.59,336.946905242231,324.690231851008,4990.54162955422,8391.46908710466,3227.44856690697,4641.52578562635,2009,3
2009-03-06,6626.94,1293.85,334.319175378316,320.638496966152,4970.19904839663,8209.05712435597,3203.54172459996,4634.33779103574,2009,3
2009-03-09,6547.05,1268.64,322.016287025937,309.767537062488,4877.86070336811,7944.96158188977,3176.83034475803,4655.65811707147,2009,3
2009-03-10,6926.49,1358.28,327.55181990937,315.533986259319,5106.98575905865,8185.51712761861,3374.86538193522,4924.77859287698,2009,3
2009-03-11,6930.4,1371.64,324.621704995687,312.727525256217,5119.62577962579,8352.98683298686,3430.17662677491,5020.58721668525,2009,3
2009-03-12,7170.06,1426.1,324.013278153927,312.048462337131,5172.01694254027,8445.9399208605,3478.02233266638,5107.10643516428,2009,3
2009-03-13,7223.98,1431.5,322.524422345715,311.326118748171,5256.29787293631,8629.43721731339,3496.23321746546,5108.86841459159,2009,3
2009-03-16,7216.97,1404.02,327.81240403036,314.896096869013,5432.7512513357,8816.02553287218,3619.37482983496,5243.72820266819,2009,3
2009-03-17,7395.7,1462.11,339.686553847503,324.463718936945,5418.03624104511,8725.64966989748,3600.79113100504,5188.89553947846,2009,3
2009-03-18,7486.58,1491.22,341.295448227427,325.358099111884,5453.3063891994,8873.93585003008,3727.82151876511,5397.0046051832,2009,3
2009-03-19,7400.8,1483.48,349.144783118406,332.027989449004,5536.83798250576,9083.1048638612,3794.22052192923,5524.60718677415,2009,3
2009-03-20,7278.38,1457.27,348.556322041097,334.093032792887,5559.03541256801,9073.61705821088,3790.35280697467,5525.32659768057,2009,3
2009-03-23,7775.86,1555.77,356.975927416403,340.305846198872,5759.25925925925,9312.01736748549,3910.93453995339,5691.9711610538,2009,3
2009-03-24,7659.97,1516.52,359.004158491229,342.404896476997,5741.25555930659,9399.15454505421,3868.36686629434,5635.36774106724,2009,3
2009-03-25,7749.81,1528.95,351.564622862498,335.493528929493,5675.23718060648,9270.57505383854,3929.87626821683,5736.06149917831,2009,3
2009-03-26,7924.56,1587,362.966774004685,345.682669789228,5667.17680690711,9214.48990788601,3913.54416162602,5763.7721755369,2009,3
2009-03-27,7776.18,1545.2,365.822134387352,347.597423510467,5584.30490704405,9097.25285742935,3777.47044508572,5589.90146145562,2009,3
2009-03-30,7522.02,1501.8,363.441632533646,344.944411936806,5364.01476814299,8872.68891391424,3591.16780898804,5268.18800100368,2009,3
2009-03-31,7608.92,1528.59,367.016786430358,347.321488679769,5624.19779967912,9130.60107724044,3719.71062115752,5412.2853508586,2009,3
2009-04-01,7761.6,1551.6,372.879614861207,352.363511318574,5720.16716797777,9458.90212864412,3757.09182323367,5465.82429214079,2009,4
2009-04-02,7978.08,1602.63,376.997366110622,354.886011120865,6075.69263399761,10039.5033361318,4027.59493330101,5898.47756733835,2009,4
2009-04-03,8017.59,1621.87,376.117963800243,354.063766589116,5975.99027153684,10271.5368302413,3988.38024371833,5910.96462849133,2009,4
2009-04-07,7789.56,1561.61,376.962010503064,356.808999283216,5790.48011903534,9899.9837946935,3850.49419568822,5734.66003316749,2009,4
2009-04-08,7837.11,1590.66,362.74294074616,343.435991221654,5769.76894585219,9874.78687753542,3872.74944979184,5777.74242303714,2009,4
2009-04-09,8083.38,1652.54,368.403424056188,348.240561896399,5842.93047814609,10236.0076268701,3915.19778845521,5912.09109458303,2009,4
2009-04-14,7920.18,1625.72,391.819552393916,369.908956512829,5942.00977179289,10653.8759458976,3975.90776570368,6038.97429101511,2009,4
2009-04-15,8029.62,1626.8,393.289032654673,371.197142898962,5947.0395180506,10654.1084086379,3946.83340163122,6014.34255575091,2009,4
2009-04-16,8125.43,1670.44,393.33479711927,370.942970899936,6048.23088746625,10781.4537911686,4003.71619840809,6074.35032417899,2009,4
2009-04-17,8131.33,1673.07,387.953311379436,366.47420417124,6054.43786982248,10810.2514792899,4031.29115112322,6097.65446746372,2009,4
2009-04-20,7841.73,1608.21,396.257481962798,374.274633767982,5796.70864380436,10191.7004372013,3834.99722326261,5794.08232057757,2009,4
2009-04-21,7969.56,1643.85,391.983180472939,371.528115568318,5849.97505941729,10250.9462750506,3846.17573265049,5821.92648922689,2009,4
2009-04-22,7886.57,1646.12,377.222824177113,360.393873726134,5834.01120294115,10363.3863567283,3931.8958682627,5971.35467436087,2009,4
2009-04-23,7957.06,1652.21,379.925877096608,360.939573720061,5913.5969624277,10569.0002796215,3955.11969396205,5965.91252678488,2009,4
2009-04-24,8076.29,1694.29,376.979926739928,358.768498168499,6098.92432091336,10815.124077308,4111.91359660747,6194.43413729128,2009,4
2009-04-27,8025,1679.41,368.140032224989,352.328694887945,6092.20895042324,10643.3281188321,4038.72840647253,6110.71767968028,2009,4
2009-04-28,8016.95,1673.81,368.929042275804,351.776579849414,5990.99099099098,10464.4612144612,4010.27865404837,6056.0199789695,2009,4
2009-04-29,8185.73,1711.94,381.778350893131,361.676948551499,6189.7438170375,10870.7561386402,4133.9823337489,6239.63500358098,2009,4
2009-04-30,8168.12,1717.3,384.706072161925,363.38647697272,6274.70723917673,11132.230305181,4179.19824359534,6308.0453385179,2009,4
2009-05-05,8410.65,1754.12,399.9433893085,376.525188824522,6534.48847370802,11807.7896640049,4296.33379516146,6465.18970478524,2009,5
2009-05-06,8512.28,1759.1,405.56486153485,380.268716263787,6647.95185459605,11902.0761193353,4372.64954988549,6499.64044105899,2009,5
2009-05-07,8409.85,1716.24,405.729618768329,380.8573313783,6612.07065013155,11701.3603908305,4356.38682708541,6436.53366917657,2009,5
2009-05-08,8574.65,1739,408.982389771111,384.997580609686,6801.96646341464,11899.6646341463,4520.33241450833,6705.46655386042,2009,5
2009-05-11,8418.77,1731.24,399.430748937417,378.095705701304,6703.79662656432,11502.2670938879,4409.75973937832,6606.36622777251,2009,5
2009-05-12,8469.11,1715.92,408.820114352734,383.839906172116,6758.20047645226,11642.4164681449,4408.16939070645,6622.43171710008,2009,5
2009-05-13,8284.89,1664.19,412.489739079448,390.467018469656,6562.48295506197,11168.1312687494,4287.32662496601,6428.62387816155,2009,5
2009-05-14,8331.32,1689.21,409.201699758225,386.824968862189,6640.2532763056,11307.2801716921,4302.995187523,6459.99372878352,2009,5
2009-05-15,8268.64,1680.14,409.777386971496,387.669524437605,6592.14057217363,11329.5683682288,4275.68202056179,6391.83464205724,2009,5
2009-05-18,8504.08,1732.36,411.696988340071,388.583084314759,6823.05732875033,11626.3043211393,4399.09724293112,6576.78857049909,2009,5
2009-05-19,8474.85,1734.54,416.160011722472,392.216572642686,6935.35409800554,11911.5567314982,4461.49444860705,6756.5152237586,2009,5
2009-05-20,8422.04,1727.84,412.153469698745,388.496952291642,7030.55524961848,12168.6202935948,4548.71801933297,6938.58610338463,2009,5
2009-05-21,8292.13,1695.25,402.961389112757,382.536742618508,6885.43993915484,11903.4241257467,4469.61824849967,6807.99899977774,2009,5
2009-05-22,8277.32,1692.01,401.699766954431,380.729183461093,6955.1965329892,12015.7895575419,4516.22245540397,6881.77684505069,2009,5
2009-05-26,8473.49,1750.43,398.056962210578,378.856511430495,7027.38176778858,11994.4886028767,4574.51213541302,6974.33027907953,2009,5
2009-05-27,8300.02,1731.08,404.187586045286,385.619086675064,7047.47542448614,12109.1057066258,4558.0887032067,6918.03392081453,2009,5
2009-06-01,8721.44,1828.68,418.718797609283,398.640571897341,7409.54682978166,12757.4651407525,4786.67743123423,7283.87297810258,2009,6
